Anger Management,"$135,645,823"
Bringing Down the House,"$132,716,677"
Hulk,"$132,177,234"
2 Fast 2 Furious,"$127,154,901"
Something's Gotta Give,"$124,728,738"
Seabiscuit,"$120,277,854"
S.W.A.T.,"$116,934,650"
Spy Kids 3: Game Over,"$111,761,982"
The Last Samurai,"$111,127,263"
Freaky Friday,"$110,230,332"
Scary Movie 3,"$110,003,217"
The Italian Job,"$106,128,601"
How to Lose a Guy in 10 Days,"$105,813,373"
American Wedding,"$104,565,114"
Daddy Day Care,"$104,297,061"
Daredevil,"$102,543,518"
The Cat in the Hat,"$101,149,285"
Charlie's Angels: Full Throttle,"$100,830,111"
Cold Mountain,"$95,636,509"
Master and Commander: The Far Side of the World,"$93,927,920"
"Legally Blonde 2: Red, White & Blonde","$90,186,328"
Mystic River,"$90,135,191"
Brother Bear,"$85,336,277"
Freddy vs. Jason,"$82,622,655"
School of Rock,"$81,261,177"
The Texas Chainsaw Massacre,"$80,571,655"
The Haunted Mansion,"$75,847,266"
Old School,"$75,585,093"
Kill Bill: Vol. 1,"$70,099,045"
Holes,"$67,406,573"
Kangaroo Jack,"$66,934,963"
Big Fish,"$66,809,693"
The League of Extraordinary Gentlemen,"$66,465,204"
Lara Croft: Tomb Raider - The Cradle of Life,"$65,660,196"
Mona Lisa Smile,"$63,860,942"
Shanghai Knights,"$60,476,872"
Bad Santa,"$60,060,328"
Love Actually,"$59,696,144"
Gothika,"$59,694,580"
Open Range,"$58,331,254"
Once Upon a Time in Mexico,"$56,359,780"
Just Married,"$56,127,162"
Paycheck,"$53,790,451"
The Recruit,"$52,802,140"
Radio,"$52,333,738"
Identity,"$52,159,536"
Underworld,"$51,970,690"
Runaway Jury,"$49,443,628"
Peter Pan,"$48,462,608"
Agent Cody Banks,"$47,938,330"
The Jungle Book 2,"$47,901,582"
The Rundown,"$47,726,342"
Final Destination 2,"$46,961,214"
Phone Booth,"$46,566,212"
28 Days Later,"$45,064,915"
Lost in Translation,"$44,585,453"
Tears of the Sun,"$43,734,876"
Under the Tuscan Sun,"$43,610,723"
The Lizzie McGuire Movie,"$42,734,455"
Secondhand Lions,"$42,070,939"
Out of Time,"$41,088,845"
Rugrats Go Wild,"$39,402,572"
Head of State,"$38,125,247"
Good Boy,"$37,667,746"
Uptown Girls,"$37,182,494"
Matchstick Men,"$36,906,460"
National Security,"$36,381,186"
What a Girl Wants,"$36,105,433"
Jeepers Creepers 2,"$35,667,218"
Intolerable Cruelty,"$35,327,628"
Cradle 2 the Grave,"$34,712,347"
Monster,"$34,469,210"
Malibu's Most Wanted,"$34,432,201"
The Hunted,"$34,244,097"
Stuck on You,"$33,832,741"
Dreamcatcher,"$33,715,436"
Darkness Falls,"$32,551,396"
Bend It Like Beckham,"$32,543,449"
The Core,"$31,186,896"
Calendar Girls,"$31,041,759"
Hollywood Homicide,"$30,940,691"
Honey,"$30,308,417"
The Fighting Temptations,"$30,250,745"
Johnny English,"$28,082,366"
The Missing,"$27,011,180"
Basic,"$26,793,311"
A Man Apart,"$26,736,098"
Sinbad: Legend of the Seven Seas,"$26,483,452"
Dumb and Dumberer: When Harry Met Lloyd,"$26,276,465"
Bulletproof Monk,"$23,358,708"
Piglet's Big Movie,"$23,103,423"
Dickie Roberts: Former Child Star,"$22,738,671"
The Medallion,"$22,219,192"
Biker Boyz,"$22,076,772"
Love Don't Cost a Thing,"$21,924,226"
Cold Creek Manor,"$21,386,011"
Cabin Fever,"$21,158,188"
Looney Tunes: Back in Action,"$20,991,364"
Whale Rider,"$20,779,666"
The In-Laws,"$20,453,431"
Down with Love,"$20,305,251"
The Life of David Gale,"$19,955,598"
Timeline,"$19,481,943"
Bugs!,"$19,063,544"
A Mighty Wind,"$17,781,006"
Deliver Us from Eva,"$17,573,594"
Ghosts of the Abyss,"$17,040,871"
21 Grams,"$16,290,476"
View from the Top,"$15,614,000"
My Boss's Daughter,"$15,550,605"
A Guy Thing,"$15,545,431"
In America,"$15,539,656"
Wrong Turn,"$15,418,790"
Alex & Emma,"$14,218,698"
How to Deal,"$14,195,227"
House of Sand and Fog,"$13,040,288"
Gods and Generals,"$12,882,934"
House of 1000 Corpses,"$12,634,962"
Confidence,"$12,251,640"
Girl with a Pearl Earring,"$11,670,971"
Winged Migration2003 Re-release,"$10,764,402"
House of the Dead,"$10,249,719"
Swimming Pool,"$10,130,108"
Duplex,"$9,692,135"
Seducing Doctor Lewis,"$9,354,342"
Dark Blue,"$9,250,301"
The Divorce,"$9,081,057"
Boat Trip,"$8,600,126"
The Cooler,"$8,291,572"
Dirty Pretty Things,"$8,112,414"
Tupac: Resurrection,"$7,718,961"
The Order,"$7,660,806"
City of God,"$7,564,459"
It Runs in the Family,"$7,491,839"
The Triplets of Belleville,"$7,007,149"
Willard,"$6,886,089"
The Young Black Stallion,"$6,751,389"
Nowhere in Africa,"$6,180,200"
Chasing Papi,"$6,130,049"
Gigli,"$6,087,542"
American Splendor,"$6,010,990"
Luther,"$5,791,328"
The Station Agent,"$5,739,376"
Spellbound,"$5,728,581"
The Human Stain,"$5,381,908"
Grind,"$5,123,696"
The Barbarian Invasions,"$5,109,226"
From Justin to Kelly,"$4,928,883"
In the Cut,"$4,750,602"
Thirteen,"$4,601,043"
The Magdalene Sisters2003 Re-release,"$4,583,889"
Beyond Borders,"$4,430,101"
The Fog of War,"$4,198,566"
The Gospel of John,"$4,069,090"
The Real Cancun,"$3,825,421"
Better Luck Tomorrow,"$3,802,390"
The Secret Lives of Dentists,"$3,707,346"
Step Into Liquid,"$3,681,803"
Laurel Canyon,"$3,663,356"
The Good Thief,"$3,517,797"
The Barbarian Invasions2003 Re-release,"$3,435,749"
Anything Else,"$3,212,310"
Mambo Italiano2003 Re-release,"$3,205,730"
Capturing the Friedmans,"$3,119,113"
The Guru,"$3,095,506"
Mambo Italiano,"$3,047,296"
Santa vs. the Snowman 3D2003 Re-release,"$3,045,032"
The Spanish Apartment2003 Re-release,"$2,830,361"
Monsieur Ibrahim,"$2,823,890"
My Architect,"$2,750,707"
Man on the Train,"$2,542,020"
Pieces of April,"$2,528,664"
Journey,"$2,377,609"
The Dancer Upstairs,"$2,377,348"
The Company,"$2,283,914"
DysFunktional Family,"$2,255,000"
Shattered Glass,"$2,220,008"
Raising Victor Vargas,"$2,078,661"
Evil Words,"$2,014,071"
Red Nose,"$2,004,814"
The Lord of the Rings: The Two Towers2003 Re-release,"$1,996,877"
Kal Ho Naa Ho,"$1,991,922"
Alien2003 Director's Cut,"$1,986,910"
The Legend of Johnny Lingo,"$1,690,767"
"The Book of Mormon Movie, Volume 1: The Journey","$1,680,020"
Marci X,"$1,648,818"
Camp,"$1,629,862"
Veronica Guerin,"$1,571,504"
Northfork,"$1,420,578"
Shrek 2,"$441,226,247"
Spider-Man 2,"$373,585,825"
The Passion of the Christ,"$370,274,604"
Meet the Fockers,"$279,261,160"
The Incredibles,"$261,441,092"
Harry Potter and the Prisoner of Azkaban,"$249,541,069"
The Day After Tomorrow,"$186,740,799"
The Bourne Supremacy,"$176,241,941"
National Treasure,"$173,008,894"
The Polar Express,"$162,775,358"
Shark Tale,"$160,861,908"
"I, Robot","$144,801,023"
Troy,"$133,378,256"
Ocean's Twelve,"$125,544,280"
50 First Dates,"$120,908,074"
Van Helsing,"$120,177,084"
Fahrenheit 9/11,"$119,194,771"
A Series of Unfortunate Events,"$118,634,549"
Dodgeball: A True Underdog Story,"$114,326,736"
The Village,"$114,197,520"
The Grudge,"$110,359,362"
The Aviator,"$102,610,330"
Collateral,"$101,005,703"
Million Dollar Baby,"$100,492,203"
The Princess Diaries 2: Royal Engagement,"$95,170,481"
Starsky & Hutch,"$88,237,754"
Along Came Polly,"$88,097,164"
Mean Girls,"$86,058,055"
The SpongeBob SquarePants Movie,"$85,417,988"
Anchorman: The Legend of Ron Burgundy,"$85,288,303"
Scooby-Doo 2: Monsters Unleashed,"$84,216,833"
The Notebook,"$81,001,787"
Alien vs. Predator,"$80,282,231"
Man on Fire,"$77,911,774"
The Terminal,"$77,872,883"
Garfield: The Movie,"$75,369,589"
Ray,"$75,331,600"
Ladder 49,"$74,541,707"
Christmas with the Kranks,"$73,780,539"
Sideways,"$71,503,593"
White Chicks,"$70,831,760"
Hidalgo,"$67,303,450"
The Forgotten,"$67,133,509"
Kill Bill: Vol. 2,"$66,208,183"
The Manchurian Candidate,"$65,955,630"
Barbershop 2: Back in Business,"$65,111,277"
Miracle,"$64,378,093"
Friday Night Lights,"$61,255,921"
Hellboy,"$59,623,958"
The Stepford Wives,"$59,484,742"
Dawn of the Dead,"$59,020,957"
Without a Paddle,"$58,169,327"
The Butterfly Effect,"$57,938,693"
Shall We Dance,"$57,890,460"
The Chronicles of Riddick,"$57,761,012"
13 Going on 30,"$57,231,747"
Saw,"$55,185,045"
Hero,"$53,710,019"
Blade: Trinity,"$52,411,906"
King Arthur,"$51,882,244"
Finding Neverland,"$51,680,613"
A Cinderella Story,"$51,438,175"
The Phantom of the Opera,"$51,268,815"
Resident Evil: Apocalypse,"$51,201,453"
Home on the Range,"$50,030,461"
Fat Albert,"$48,116,322"
Secret Window,"$48,022,900"
Walking Tall,"$46,437,717"
In Good Company,"$45,806,659"
Napoleon Dynamite,"$44,540,956"
Spanglish,"$42,726,869"
Exorcist: The Beginning,"$41,821,986"
You Got Served,"$40,363,810"
Bridget Jones: The Edge of Reason,"$40,226,215"
Catwoman,"$40,202,379"
The Ladykillers,"$39,799,191"
Sky Captain and the World of Tomorrow,"$37,762,677"
Raising Helen,"$37,486,512"
Taxi2004 Re-release,"$36,611,066"
Eternal Sunshine of the Spotless Mind,"$34,400,301"
Alexander,"$34,297,191"
Closer,"$33,987,757"
The Punisher,"$33,810,189"
Team America: World Police,"$32,786,074"
Taking Lives,"$32,682,342"
Anacondas: The Hunt for the Blood Orchid,"$32,238,923"
Cellular,"$32,003,620"
Johnson Family Vacation,"$31,203,964"
Open Water,"$30,610,863"
Confessions of a Teenage Drama Queen,"$29,331,068"
After the Sunset,"$28,331,233"
The Prince and Me,"$28,176,497"
Garden State,"$26,782,316"
Jersey Girl,"$25,268,157"
Twisted,"$25,198,598"
The Life Aquatic with Steve Zissou,"$24,020,403"
Around the World in 80 Days,"$24,008,137"
Agent Cody Banks 2: Destination London,"$23,630,159"
Hotel Rwanda,"$23,530,892"
Ella Enchanted,"$22,918,387"
The Alamo,"$22,414,961"
Darkness,"$22,163,442"
Mr. 3000,"$21,811,187"
NASCAR: The IMAX Experience,"$21,583,831"
Torque,"$21,215,059"
Flight of the Phoenix,"$21,009,180"
Little Black Book,"$20,698,668"
Yu-Gi-Oh!: The Movie - Pyramid of Light,"$19,765,868"
Two Brothers,"$19,176,754"
Harold & Kumar Go to White Castle,"$18,250,550"
Laws of Attraction,"$17,871,255"
EuroTrip,"$17,771,387"
My Baby's Daddy,"$17,669,317"
Seed of Chucky,"$17,083,732"
Win a Date with Tad Hamilton!,"$17,071,962"
Wimbledon,"$17,001,133"
The Motorcycle Diaries,"$16,781,387"
Catch That Kid,"$16,703,799"
The Whole Ten Yards,"$16,328,471"
Vanity Fair,"$16,136,476"
Paparazzi,"$15,714,234"
The Girl Next Door,"$14,589,444"
Welcome to Mooseport,"$14,470,947"
Godsend,"$14,379,751"
Soul Plane,"$14,190,750"
Dirty Dancing: Havana Nights,"$14,161,590"
New York Minute,"$14,071,441"
Envy,"$13,562,325"
Shaun of the Dead,"$13,542,874"
De-Lovely,"$13,456,633"
Alfie,"$13,399,812"
Wicker Park,"$13,001,257"
I Heart Huckabees,"$12,785,432"
Breakin' All the Rules,"$12,264,319"
Chasing Liberty,"$12,195,626"
The Cookout,"$11,814,019"
Surviving Christmas,"$11,663,156"
Super Size Me,"$11,536,423"
House of Flying Daggers,"$11,050,094"
What the #$*! Do We (K)now!?,"$10,942,306"
Raise Your Voice,"$10,411,980"
The Perfect Score,"$10,391,003"
Kinsey,"$10,254,979"
Sleepover,"$9,436,390"
Superbabies: Baby Geniuses 2,"$9,219,388"
First Daughter,"$9,055,921"
Saved!,"$8,940,582"
Suspect Zero,"$8,725,813"
Connie and Carla,"$8,085,771"
Being Julia,"$7,739,049"
Thunderbirds,"$6,880,917"
Woman Thou Art Loosed,"$6,879,730"
Maria Full of Grace,"$6,529,624"
A Very Long Engagement,"$6,524,389"
Teacher's Pet,"$6,491,969"
The Big Bounce,"$6,489,476"
Beyond the Sea,"$6,318,709"
Against the Ropes,"$5,884,190"
Before Sunset,"$5,820,649"
The Clearing,"$5,763,875"
Never Die Alone,"$5,645,298"
Bad Education,"$5,211,842"
Birth,"$5,095,038"
Club Dread,"$5,001,708"
Touching the Void,"$4,593,598"
Spartan,"$4,434,432"
A Day Without a Mexican,"$4,179,890"
Good Bye Lenin!,"$4,064,200"
Camping sauvage,"$3,894,585"
The Door in the Floor,"$3,854,624"
Benji: Off the Leash!,"$3,817,362"
Vera Drake,"$3,775,283"
The Merchant of Venice,"$3,765,585"
Born Into Brothels: Calcutta's Red Light Kids,"$3,515,061"
The Work and the Glory,"$3,347,647"
Veer Zaara,"$2,938,532"
Clifford's Really Big Movie,"$2,922,354"
Ma vie en cinémascope,"$2,750,263"
Bobby Jones: Stroke of Genius,"$2,694,071"
Thérèse: The Story of Saint Thérèse of Lisieux,"$2,627,016"
Control Room,"$2,589,616"
The Dreamers,"$2,532,228"
"Spring, Summer, Fall, Winter... and Spring","$2,380,788"
Bon Voyage2004 Re-release,"$2,354,559"
Riding Giants,"$2,276,368"
Dans une galaxie près de chez vous - Le film,"$2,259,688"
Coffee and Cigarettes,"$2,198,924"
Intimate Strangers,"$2,110,589"
The Sea Inside,"$2,104,923"
The ChorusQuebec Release,"$2,087,128"
We Don't Live Here Anymore,"$2,041,014"
Santa vs. the Snowman 3D2004 Re-release,"$1,926,034"
The Corporation2004 Re-release,"$1,879,983"
The Five of Us,"$1,852,272"
Elvis Gratton 3: Le retour d'Elvis Wong,"$1,838,920"
The Story of the Weeping Camel,"$1,763,052"
The Blue Butterfly,"$1,755,355"
Main Hoon Na,"$1,747,060"
I'm Not Scared,"$1,615,328"
The Corporation,"$1,613,533"
Star Wars: Episode III - Revenge of the Sith,"$380,270,577"
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","$291,710,957"
Harry Potter and the Goblet of Fire,"$290,013,036"
War of the Worlds,"$234,280,354"
King Kong,"$218,080,025"
Wedding Crashers,"$209,255,921"
Charlie and the Chocolate Factory,"$206,459,076"
Batman Begins,"$205,343,774"
Madagascar,"$193,595,521"
Mr. & Mrs. Smith,"$186,336,279"
Hitch,"$179,495,555"
The Longest Yard,"$158,119,460"
Fantastic Four,"$154,696,080"
Chicken Little,"$135,386,665"
Robots,"$128,200,012"
Walk the Line,"$119,519,402"
The Pacifier,"$113,086,868"
Fun with Dick and Jane,"$110,332,737"
The 40-Year-Old Virgin,"$109,449,237"
Flightplan,"$89,707,299"
Saw II,"$87,039,965"
Brokeback Mountain,"$83,043,761"
Monster-in-Law,"$82,931,301"
Are We There Yet?,"$82,674,398"
Cheaper by the Dozen 2,"$82,571,173"
The Dukes of Hazzard,"$80,270,227"
March of the Penguins,"$77,437,223"
The Ring Two,"$76,231,249"
Constantine,"$75,976,178"
The Exorcism of Emily Rose,"$75,072,454"
Four Brothers,"$74,494,381"
Sin City,"$74,103,820"
The Interpreter,"$72,708,161"
Guess Who,"$68,915,888"
Sahara,"$68,671,925"
Coach Carter,"$67,264,877"
Herbie Fully Loaded,"$66,023,816"
The Amityville Horror,"$65,233,369"
Sky High,"$63,946,815"
Bewitched,"$63,313,159"
Jarhead,"$62,658,220"
Cinderella Man,"$61,649,911"
The Family Stone,"$60,062,868"
Red Eye,"$57,891,803"
Memoirs of a Geisha,"$57,490,508"
White Noise,"$56,386,759"
Wallace & Gromit: The Curse of the Were-Rabbit,"$56,110,897"
Be Cool,"$56,046,979"
Crash,"$54,580,300"
"Yours, Mine & Ours","$53,412,862"
Corpse Bride,"$53,359,111"
Kicking & Screaming,"$52,842,724"
Hoodwinked,"$51,386,611"
Hide and Seek,"$51,100,486"
The Hitchhiker's Guide to the Galaxy,"$51,085,416"
Syriana,"$50,824,620"
Diary of a Mad Black Woman,"$50,633,099"
Racing Stripes,"$49,772,522"
Miss Congeniality 2: Armed & Fabulous,"$48,478,006"
Just Like Heaven,"$48,318,130"
The Skeleton Key,"$47,907,715"
Munich,"$47,403,685"
Kingdom of Heaven,"$47,398,413"
Boogeyman,"$46,752,382"
The Legend of Zorro,"$46,464,023"
Must Love Dogs,"$43,894,863"
Transporter 2,"$43,095,856"
Rumor Has It...,"$43,000,262"
Fever Pitch,"$42,071,069"
The Adventures of Sharkboy and Lavagirl 3-D,"$39,177,684"
The Sisterhood of the Traveling Pants,"$39,053,061"
Pride & Prejudice,"$38,405,088"
The Brothers Grimm,"$37,916,267"
Beauty Shop,"$36,351,350"
Derailed,"$36,024,076"
The Island,"$35,818,913"
The Ringer,"$35,428,675"
Hostage,"$34,639,939"
Magnificent Desolation: Walking on the Moon,"$34,137,524"
The Constant Gardener,"$33,579,797"
In Her Shoes,"$32,880,591"
Bad News Bears,"$32,868,349"
Dreamer,"$32,751,093"
Because of Winn-Dixie,"$32,647,042"
Just Friends,"$32,619,671"
Stealth,"$32,116,746"
House of Wax,"$32,064,800"
The Wedding Date,"$31,726,995"
"Good Night, and Good Luck.","$31,558,003"
A History of Violence,"$31,504,633"
Get Rich or Die Tryin',"$30,985,352"
The Fog,"$29,550,869"
Zathura: A Space Adventure,"$29,258,869"
Rent,"$29,077,547"
Capote,"$28,750,530"
Doom,"$28,212,337"
xXx: State of the Union,"$26,873,932"
Elizabethtown,"$26,850,426"
Æon Flux,"$25,874,337"
Serenity,"$25,514,517"
Dark Water2005 Re-release,"$25,473,352"
Unleashed,"$24,537,621"
Elektra,"$24,409,722"
Ice Princess,"$24,402,491"
Lord of War,"$24,149,632"
Match Point,"$23,151,529"
Two for the Money,"$22,991,379"
Prime,"$22,827,153"
Deuce Bigalow: European Gigolo,"$22,400,154"
Hustle & Flow,"$22,202,809"
A Lot Like Love,"$21,845,719"
Land of the Dead,"$20,700,082"
Assault on Precinct 13,"$20,040,895"
Man of the House,"$19,699,706"
Valiant,"$19,478,106"
The Producers,"$19,398,532"
Cursed,"$19,297,522"
Into the Blue,"$18,801,234"
The Upside of Anger,"$18,761,993"
North Country,"$18,337,722"
Pooh's Heffalump Movie,"$18,098,433"
Roll Bounce,"$17,380,866"
Kung Fu Hustle,"$17,108,591"
The Devil's Rejects,"$17,044,981"
Son of the Mask,"$17,018,422"
Rebound,"$16,809,014"
Wild Safari - A South African Adventure,"$16,621,530"
The Perfect Man,"$16,535,005"
Wolf Creek,"$16,188,180"
Waiting...,"$16,124,543"
The Gospel,"$15,778,152"
The Greatest Game Ever Played,"$15,337,393"
The Cave,"$15,007,991"
Broken Flowers,"$13,744,960"
The Honeymooners,"$12,843,849"
The New World2005 Re-release,"$12,712,093"
The Matador,"$12,594,698"
The Weather Man,"$12,482,775"
Casanova,"$11,304,403"
Lords of Dogtown,"$11,273,517"
Mrs. Henderson Presents,"$11,036,366"
The Polar Express2005 IMAX Release,"$10,900,597"
Shopgirl,"$10,284,523"
In the Mix,"$10,223,896"
Domino,"$10,169,202"
The Great Raid,"$10,167,373"
Cry Wolf,"$10,047,674"
The Ice Harvest,"$9,016,782"
Transamerica,"$9,015,303"
Aliens of the Deep,"$8,968,684"
An Unfinished Life,"$8,586,392"
The Man,"$8,330,720"
Mad Hot Ballroom,"$8,117,961"
Proof,"$7,535,331"
The Squid and the Whale,"$7,372,734"
Ladies in Lavender,"$6,765,081"
Bride & Prejudice,"$6,605,592"
Millions,"$6,584,159"
The Aristocrats,"$6,377,461"
The Jacket,"$6,303,762"
Underclassman,"$5,655,459"
Downfall,"$5,509,040"
Alone in the Dark,"$5,178,569"
The World's Fastest Indian,"$5,128,124"
The Three Burials of Melquiades Estrada,"$5,027,684"
The Libertine,"$4,835,065"
Howl's Moving Castle,"$4,711,096"
Ong-Bak: The Thai Warrior,"$4,563,167"
Mindhunters,"$4,480,744"
Kiss Kiss Bang Bang,"$4,243,756"
Enron: The Smartest Guys in the Room,"$4,071,700"
King's Ransom,"$4,008,527"
Me and You and Everyone We Know,"$3,885,134"
Melinda and Melinda,"$3,826,280"
High Tension,"$3,681,066"
Caché,"$3,647,381"
Stay,"$3,626,883"
Rize,"$3,336,391"
Grizzly Man,"$3,178,403"
Supercross,"$3,102,550"
The Wild Parrots of Telegraph Hill,"$3,058,527"
G,"$3,020,784"
Walk on Water,"$2,713,932"
Junebug,"$2,678,691"
Layer Cake,"$2,339,957"
WaterCanadian Release,"$2,250,329"
Oliver Twist,"$2,080,321"
The Work and the Glory II: American Zion,"$2,025,032"
A Sound of Thunder,"$1,900,451"
Look at Me,"$1,737,308"
Mrs Palfrey at the Claremont,"$1,720,953"
Everything Is Illuminated,"$1,712,337"
State Property: Blood on the Streets,"$1,691,706"
The White Countess,"$1,669,971"
The Chorus2005 Re-release,"$1,548,036"
Murderball,"$1,531,154"
Paradise Now,"$1,457,843"
2046,"$1,444,588"
Salaam Namaste,"$1,413,283"
Paheli,"$1,409,499"
Pirates of the Caribbean: Dead Man's Chest,"$423,315,812"
Night at the Museum,"$250,863,268"
Cars,"$244,082,982"
X-Men: The Last Stand,"$234,362,462"
The Da Vinci Code,"$217,536,138"
Superman Returns,"$200,081,192"
Happy Feet,"$198,000,317"
Ice Age: The Meltdown,"$195,330,621"
Casino Royale,"$167,445,960"
The Pursuit of Happyness,"$163,566,459"
Over the Hedge,"$155,019,340"
Talladega Nights: The Ballad of Ricky Bobby,"$148,213,377"
Click,"$137,355,633"
Mission: Impossible III,"$134,029,801"
The Departed,"$132,384,315"
Borat,"$128,505,958"
The Devil Wears Prada,"$124,740,460"
The Break-Up,"$118,703,275"
Dreamgirls,"$103,365,956"
Scary Movie 4,"$90,710,620"
Failure to Launch,"$88,715,192"
Inside Man,"$88,513,495"
Open Season,"$85,105,259"
The Santa Clause 3: The Escape Clause,"$84,500,122"
Charlotte's Web,"$82,985,708"
The Pink Panther,"$82,226,474"
Eight Below,"$81,612,565"
Saw III,"$80,238,724"
Nacho Libre,"$80,197,993"
"You, Me and Dupree","$75,628,110"
Eragon,"$75,030,163"
Monster House,"$73,661,010"
Jackass Number Two,"$72,778,712"
Barnyard,"$72,637,803"
RV,"$71,726,025"
V for Vendetta,"$70,511,035"
World Trade Center,"$70,278,893"
Rocky Balboa,"$70,270,943"
Big Momma's House 2,"$70,165,972"
Step Up,"$65,328,121"
Flushed Away,"$64,665,672"
Deja Vu,"$64,038,616"
Miami Vice,"$63,450,470"
Madea's Family Reunion,"$63,257,940"
The Holiday,"$63,224,849"
The Fast and the Furious: Tokyo Drift,"$62,514,415"
Underworld: Evolution,"$62,318,875"
The Shaggy Dog,"$61,123,569"
Poseidon,"$60,674,817"
The Good Shepherd,"$59,952,835"
Little Miss Sunshine,"$59,891,098"
The Benchwarmers,"$59,843,754"
Little Man,"$58,645,052"
Curious George,"$58,360,760"
Invincible,"$57,806,952"
Blood Diamond,"$57,377,916"
The Queen,"$56,441,711"
The Guardian,"$55,011,732"
The Omen,"$54,607,383"
Final Destination 3,"$54,098,051"
The Prestige,"$53,089,891"
The Lake House,"$52,330,111"
Apocalypto,"$50,866,635"
Firewall,"$48,751,189"
Date Movie,"$48,548,426"
When a Stranger Calls,"$47,860,214"
Hostel,"$47,326,473"
Nanny McPhee,"$47,144,110"
Silent Hill,"$46,982,632"
Deep Sea,"$46,412,757"
We Are Marshall,"$43,545,364"
Glory Road,"$42,647,449"
Lady in the Water,"$42,285,169"
The Hills Have Eyes,"$41,778,863"
John Tucker Must Die,"$41,011,711"
Stranger Than Fiction,"$40,660,952"
The Illusionist,"$39,868,642"
The Texas Chainsaw Massacre: The Beginning,"$39,517,763"
The Grudge 2,"$39,143,839"
Gridiron Gang,"$38,432,823"
Last Holiday,"$38,399,961"
Pan's Labyrinth,"$37,634,615"
The Nativity Story,"$37,629,831"
The Wild,"$37,384,046"
Man of the Year,"$37,327,390"
16 Blocks,"$36,895,141"
Accepted,"$36,323,505"
The Sentinel,"$36,280,697"
Children of Men,"$35,552,383"
Deck the Halls,"$35,093,569"
Take the Lead,"$34,742,066"
Babel,"$34,302,837"
Snakes on a Plane,"$34,020,814"
She's the Man,"$33,741,133"
Flags of Our Fathers,"$33,602,376"
United 93,"$31,483,450"
Employee of the Month,"$28,444,855"
Garfield: A Tail of Two Kitties,"$28,426,747"
The Ant Bully,"$28,142,535"
Crank,"$27,838,408"
Stick It,"$26,910,736"
The Descent,"$26,024,456"
Thank You for Smoking,"$24,793,509"
Fearless,"$24,633,730"
Clerks II,"$24,148,068"
An Inconvenient Truth,"$24,146,161"
The Wicker Man,"$23,649,127"
The Covenant,"$23,380,495"
Stay Alive,"$23,086,480"
The Black Dahlia,"$22,545,080"
My Super Ex-Girlfriend,"$22,530,295"
Lucky Number Slevin,"$22,495,466"
Waist Deep,"$21,344,312"
ATL,"$21,170,563"
Flicka,"$21,000,147"
A Prairie Home Companion,"$20,342,852"
Pulse,"$20,264,436"
Beerfest,"$19,185,184"
Akeelah and the Bee,"$18,848,430"
The Marine,"$18,844,784"
Aquamarine,"$18,597,342"
Ultraviolet,"$18,535,812"
School for Scoundrels,"$17,807,569"
The Last King of Scotland,"$17,606,684"
Notes on a Scandal,"$17,510,118"
Just My Luck,"$17,326,650"
Annapolis,"$17,127,992"
Unaccompanied Minors,"$16,655,224"
An American Haunting,"$16,298,046"
Black Christmas,"$16,273,581"
Marie Antoinette,"$15,962,471"
Larry the Cable Guy: Health Inspector,"$15,680,099"
Arthur and the Invisibles,"$15,132,763"
See No Evil,"$15,032,800"
Tristan + Isolde,"$14,734,633"
Everyone's Hero,"$14,523,101"
Hollywoodland,"$14,426,251"
Letters from Iwo Jima,"$13,756,082"
One Night with the King,"$13,395,961"
Friends with Money,"$13,368,437"
Flyboys,"$13,090,630"
How to Eat Fried Worms,"$13,040,527"
Volver,"$12,899,867"
Bon Cop Bad Cop,"$12,665,721"
Idlewild,"$12,571,185"
Freedomland,"$12,512,886"
The Protector,"$12,044,087"
Zoom,"$11,989,328"
End of the Spear,"$11,967,000"
Dave Chappelle's Block Party,"$11,718,595"
The Last Kiss,"$11,614,790"
Something New,"$11,468,568"
Material Girls,"$11,449,638"
Bobby,"$11,242,801"
Scoop,"$10,525,717"
Roving Mars,"$10,407,978"
Facing the Giants,"$10,178,331"
The Fountain,"$10,144,010"
The Nightmare Before Christmas2006 3D Release,"$8,700,869"
Tenacious D in the Pick of Destiny,"$8,334,575"
Hoot,"$8,117,637"
The Painted Veil,"$8,060,487"
The Night Listener,"$7,836,393"
Slither,"$7,802,450"
The Return,"$7,749,851"
A Good Year,"$7,459,300"
Doogal,"$7,438,000"
All the King's Men,"$7,221,458"
American Dreamz,"$7,191,830"
Phat Girlz,"$7,061,128"
Turistas,"$7,027,762"
Running with Scissors,"$7,022,827"
Crossover,"$7,009,668"
Running Scared,"$6,855,137"
Curse of the Golden Flower,"$6,566,773"
Grandma's Boy,"$6,090,172"
Basic Instinct 2,"$5,971,336"
For Your Consideration,"$5,549,923"
A Scanner Darkly,"$5,501,616"
Little Children,"$5,463,019"
The Science of Sleep,"$4,670,644"
Let's Go to Prison,"$4,630,045"
Keeping Up with the Steins,"$4,339,241"
Van Wilder: The Rise of Taj,"$4,300,645"
Catch a Fire,"$4,299,773"
Goal! The Dream Begins,"$4,283,255"
Trailer Park Boys: The Movie,"$3,860,678"
Venus,"$3,347,411"
Harsh Times,"$3,337,931"
Art School Confidential,"$3,297,137"
Water2006 Re-release,"$3,278,815"
Kabhi Alvida Naa Kehna,"$3,275,444"
Boynton Beach Club,"$3,127,472"
