Wikipedia movie ID,Freebase_movie_ID,Movie_name,Movie_release_date,Movie_box_office_revenue,Movie_runtime,Movie_languages,Movie_countries,Movie_genres,Movie_languages_clean,Movie_countries_clean,Movie_genres_clean,Movie_release_year,Movie_release_date_datetime,movie_title,movie_revenue,budget,id,release_date,language_count
16963505,05qbbfb,The Last Airbender,2010-07-01,319713881.0,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/03k9fj"": ""Adventure"", ""/m/04pbhw"": ""Superhero movie"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3myc"": ""Children's Fantasy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}",['English Language'],['United States of America'],"['Science Fiction', 'Fantasy Comedy', 'Adventure', 'Superhero movie', ""Children's/Family"", 'Action/Adventure', 'Martial Arts Film', 'Fantasy', ""Children's Fantasy"", 'Family Film', 'Action']",2010,2010-07-01,The Last Airbender,131772187.0,150000000.0,10196,2010-06-30,1
16352214,03whlgj,Duplicity,2009-03-10,78146652.0,125.0,"{""/m/04306rv"": ""German Language"", ""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/04btyz"": ""Heist"", ""/m/01jfsb"": ""Thriller"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/0vgkd"": ""Black comedy"", ""/m/0bkbm"": ""Spy""}","['German Language', 'Russian Language', 'English Language', 'Spanish Language']","['United States of America', 'Germany']","['Romantic comedy', 'Heist', 'Thriller', 'Suspense', 'Crime Thriller', 'Black comedy', 'Spy']",2009,2009-03-10,Duplicity,40572825.0,78146652.0,16558,2009-03-19,4
27383563,0by1wkq,Looper,2012-09-28,136513833.0,118.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action""}",['English Language'],['United States of America'],"['Science Fiction', 'Action']",2012,2012-09-28,Looper,66486205.0,30000000.0,59967,2012-09-26,1
12152908,02vrjbq,The Rocker,2008-08-20,8767338.0,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z4y"": ""Comedy"", ""/m/0220p9g"": ""Musical comedy""}",['English Language'],['United States of America'],"['Comedy', 'Musical comedy']",2008,2008-08-20,The Rocker,6409528.0,15000000.0,10186,2008-08-20,1
2217354,06wqgh,She's the One,1996-08-23,13795053.0,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']",1996,1996-08-23,She's the One,9538948.0,3500000.0,11363,1996-08-26,1
5541530,0drnwh,Memoirs of a Geisha,2005-11-29,162242962.0,145.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan""}","{""/m/01lrrt"": ""Melodrama"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}","['Japanese Language', 'English Language']","['United States of America', 'Japan']","['Melodrama', 'Japanese Movies', 'Period piece', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",2005,2005-11-29,Memoirs of a Geisha,57490508.0,85000000.0,1904,2005-12-06,2
213270,01f7jt,Back to the Future Part II,1989-11-20,331950002.0,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/07s2s"": ""Time travel"", ""/m/0hqxf"": ""Family Film"", ""/m/0cq23f0"": ""Sci-Fi Adventure"", ""/m/09kqc"": ""Humour""}",['English Language'],['United States of America'],"['Science Fiction', 'Adventure', 'Comedy', 'Time travel', 'Family Film', 'Sci-Fi Adventure', 'Humour']",1989,1989-11-20,Back to the Future Part II,118450002.0,40000000.0,165,1989-11-20,1
277666,01pjzv,Tomcats,2001-03-30,13558739.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/06qm3"": ""Screwball comedy"", ""/m/01z4y"": ""Comedy""}",['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Screwball comedy', 'Comedy']",2001,2001-03-30,Tomcats,13558739.0,11000000.0,10646,2001-03-30,1
11526346,02rgwg4,Wise Guys,1986-04-18,8475466.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0556j8"": ""Buddy film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy"", ""/m/02kdv5l"": ""Action""}",['English Language'],['United States of America'],"['Crime Fiction', 'Buddy film', 'Action/Adventure', 'Comedy', 'Black comedy', 'Action']",1986,1986-04-18,Wise Guys,8475466.0,13000000.0,31659,1986-04-17,1
1959014,06911k,The Greatest Game Ever Played,2005-09-30,52930646.0,120.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z02hx"": ""Sports"", ""/m/03g3w"": ""History"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama""}",['English Language'],['United States of America'],"['Sports', 'History', 'Period piece', 'Drama']",2005,2005-09-30,The Greatest Game Ever Played,15337393.0,25000000.0,15487,2005-09-30,1
29587657,0g9tcbg,Justin Bieber: Never Say Never,2011-02-11,98441954.0,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04rlf"": ""Music"", ""/m/01j28z"": ""Rockumentary"", ""/m/0jtdp"": ""Documentary""}",['English Language'],['United States of America'],"['Music', 'Rockumentary', 'Documentary']",2011,2011-02-11,Justin Bieber: Never Say Never,73013910.0,13000000.0,54518,2011-02-11,1
919546,03pyd6,Exorcist: The Beginning,2004-08-20,78000586.0,114.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/04xvlr"": ""Period piece"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/0fdjb"": ""Supernatural""}",['English Language'],['United States of America'],"['Cult', 'Period piece', 'Horror', 'Psychological thriller', 'Supernatural']",2004,2004-08-20,Exorcist: The Beginning,41821986.0,80000000.0,11026,2004-08-20,1
2108445,06mnqw,Porky's II: The Next Day,1983-06-24,33759266.0,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/0gsy3b"": ""Sex comedy"", ""/m/06qm3"": ""Screwball comedy"", ""/m/01z4y"": ""Comedy""}",['English Language'],"['United States of America', 'Canada']","['Sex comedy', 'Screwball comedy', 'Comedy']",1983,1983-06-24,Porky's II: The Next Day,33759266.0,6500000.0,19698,1983-06-24,1
129295,0yx7h,Fatal Attraction,1987-09-11,320145693.0,119.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/02n4kr"": ""Mystery"", ""/m/09blyk"": ""Psychological thriller"", ""/m/0glj9q"": ""Erotic thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/01585b"": ""Slasher""}",['English Language'],['United States of America'],"['Thriller', 'Horror', 'Mystery', 'Psychological thriller', 'Erotic thriller', 'Drama', 'Suspense', 'Slasher']",1987,1987-09-11,Fatal Attraction,156645693.0,14000000.0,10998,1987-09-11,1
26639765,0ch0qdn,Devil,2010-09-16,33601190.0,80.0,"{""/m/0cjk9"": ""Ukrainian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/03npn"": ""Horror""}","['Ukrainian Language', 'English Language']",['United States of America'],"['Thriller', 'Mystery', 'Horror']",2010,2010-09-16,Devil,33601190.0,10000000.0,44040,2010-01-13,2
654742,030001,Jimmy Neutron: Boy Genius,2001-12-21,102992536.0,83.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/01zhp"": ""Computer Animation"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3myc"": ""Children's Fantasy"", ""/m/0hqxf"": ""Family Film""}",['English Language'],['United States of America'],"['Adventure', ""Children's/Family"", 'Computer Animation', 'Fantasy', ""Children's Fantasy"", 'Family Film']",2001,2001-12-21,Jimmy Neutron: Boy Genius,80936232.0,25000000.0,12589,2001-12-21,1
3947,0191n,Blue Velvet,1986-08,8551228.0,120.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/0lsxr"": ""Crime Fiction""}",['English Language'],['United States of America'],"['Thriller', 'Mystery', 'Crime Fiction']",1986,1986-08-01,Blue Velvet,8551228.0,6000000.0,793,1986-08-01,1
4485137,0c50k1,Larger Than Life,1996-11-01,8315693.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hqxf"": ""Family Film"", ""/m/03k9fj"": ""Adventure"", ""/m/01z4y"": ""Comedy""}",['English Language'],['United States of America'],"['Family Film', 'Adventure', 'Comedy']",1996,1996-11-01,Larger Than Life,8315693.0,30000000.0,34170,1996-10-31,1
5930384,0ff1st,Black Snake Moan,2006-12-09,10903846.0,116.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04rlf"": ""Music"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",['English Language'],['United States of America'],"['Music', 'Romance Film', 'Drama', 'Indie']",2006,2006-12-09,Black Snake Moan,9396870.0,15000000.0,7874,2006-12-08,1
11436273,02rcggt,Love in the Time of Cholera,2007-11-16,31337584.0,139.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/01ls2"": ""Colombia""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/04xvlr"": ""Period piece"", ""/m/060__y"": ""Film adaptation""}",['English Language'],"['United States of America', 'Colombia']","['Romantic drama', 'Romance Film', 'Drama', 'Period piece', 'Film adaptation']",2007,2007-11-16,Love in the Time of Cholera,4607608.0,45000000.0,6639,2007-10-04,1
612052,02wgk1,Spider-Man 2,2004-06-25,783766341.0,127.0,"{""/m/01r2l"": ""Chinese language"", ""/m/02h40lc"": ""English Language"", ""/m/06b_j"": ""Russian Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/04pbhw"": ""Superhero movie"", ""/m/0btmb"": ""Superhero"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/01hmnh"": ""Fantasy"", ""/m/02kdv5l"": ""Action""}","['Chinese language', 'English Language', 'Russian Language']",['United States of America'],"['Thriller', 'Science Fiction', 'Superhero movie', 'Superhero', 'Action/Adventure', 'Drama', 'Fantasy', 'Action']",2004,2004-06-25,Spider-Man 2,373585825.0,200000000.0,558,2004-06-25,3
25606631,09v4v1k,The Apparition,2012-08-24,7914879.0,82.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror""}",['English Language'],['United States of America'],"['Thriller', 'Horror']",2012,2012-08-24,The Apparition,4936819.0,17000000.0,79694,2012-08-23,1
2541685,07lyw_,Red Rock West,1993-06-16,2502551.0,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0219x_"": ""Indie"", ""/m/02n4kr"": ""Mystery"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/03j0dp"": ""Neo-noir""}",['English Language'],['United States of America'],"['Crime Fiction', 'Thriller', 'Indie', 'Mystery', 'Suspense', 'Crime Thriller', 'Neo-noir']",1993,1993-06-16,Red Rock West,2502551.0,8000000.0,10427,1993-07-08,1
6465014,0g6dd6,Three Fugitives,1989-01-27,40586886.0,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3mxr"": ""Chase Movie"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3mz5"": ""Comedy of Errors"", ""/m/02kdv5l"": ""Action"", ""/m/09q17"": ""Slapstick""}",['English Language'],['United States of America'],"['Chase Movie', 'Action/Adventure', 'Comedy', 'Comedy of Errors', 'Action', 'Slapstick']",1989,1989-01-27,Three Fugitives,40586886.0,15000000.0,31608,1989-01-27,1
8708612,021y7yw,Notes on a Scandal,2006-12-25,49752391.0,92.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/0hn10"": ""LGBT"", ""/m/01lrrt"": ""Melodrama"", ""/m/09blyk"": ""Psychological thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/05c4g7"": ""Psycho-biddy""}","['French Language', 'English Language']",['United Kingdom'],"['LGBT', 'Melodrama', 'Psychological thriller', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film', 'Psycho-biddy']",2006,2006-12-25,Notes on a Scandal,17510118.0,15000000.0,1259,2006-12-25,2
17365387,043lfrj,A Perfect Getaway,2009-08-06,22852638.0,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/09blyk"": ""Psychological thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02n4kr"": ""Mystery"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/01585b"": ""Slasher""}",['English Language'],['United States of America'],"['Thriller', 'Psychological thriller', 'Action/Adventure', 'Mystery', 'Crime Thriller', 'Action', 'Slasher']",2009,2009-08-06,A Perfect Getaway,15515460.0,14000000.0,12403,2009-06-08,1
513090,02k7v1,All Dogs Go to Heaven,1989-11-17,27100027.0,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03rt9"": ""Ireland"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0hj3n5y"": ""Heaven-Can-Wait Fantasies"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hcr"": ""Animation"", ""/m/01hmnh"": ""Fantasy"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3mtv"": ""Animated Musical"", ""/m/04rlf"": ""Music"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/0hj3n26"": ""Family-Oriented Adventure""}",['English Language'],"['United States of America', 'Ireland', 'United Kingdom']","['Heaven-Can-Wait Fantasies', 'Adventure', ""Children's/Family"", 'Animation', 'Fantasy', 'Musical', 'Drama', 'Comedy', 'Animated Musical', 'Music', 'Family Film', 'Action', 'Family-Oriented Adventure']",1989,1989-11-17,All Dogs Go to Heaven,27100027.0,13800000.0,11497,1989-11-17,1
5971538,0fhd04,28 Weeks Later,2007-04-26,64238440.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/06mkj"": ""Spain"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/094ddt"": ""Doomsday film"", ""/m/0cq22z7"": ""Sci-Fi Horror"", ""/m/03p15s3"": ""Plague"", ""/m/0jb4p32"": ""Zombie Film""}",['English Language'],"['Spain', 'United Kingdom']","['Thriller', 'Science Fiction', 'Horror', 'Doomsday film', 'Sci-Fi Horror', 'Plague', 'Zombie Film']",2007,2007-04-26,28 Weeks Later,28638916.0,15000000.0,1562,2007-04-26,1
4608223,0ccd3x,West Side Story,1961-10-18,43700000.0,152.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02wtdkf"": ""Musical Drama"", ""/m/0hj3n9c"": ""Juvenile Delinquency Film""}","['English Language', 'Spanish Language']",['United States of America'],"['Crime Fiction', 'Musical', 'Drama', 'Romance Film', 'Musical Drama', 'Juvenile Delinquency Film']",1961,1961-10-18,West Side Story,38530322.0,6000000.0,1725,1961-10-18,2
2982688,08hmch,X-Men Origins: Wolverine,2009-04-28,373062864.0,107.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/06n90"": ""Science Fiction"", ""/m/04pbhw"": ""Superhero movie"", ""/m/0btmb"": ""Superhero"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/02kdv5l"": ""Action""}",['English Language'],['United States of America'],"['Thriller', 'Action Thrillers', 'Science Fiction', 'Superhero movie', 'Superhero', 'Action/Adventure', 'Fantasy', 'Action']",2009,2009-04-28,X-Men Origins: Wolverine,179883157.0,150000000.0,2080,2009-04-28,1
21762864,05mqx7d,The Debt,2010-09-04,45636368.0,113.0,"{""/m/0cjk9"": ""Ukrainian Language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama""}","['Ukrainian Language', 'English Language', 'German Language']","['United States of America', 'United Kingdom']","['Thriller', 'Drama']",2010,2010-09-04,The Debt,31177548.0,20000000.0,48289,2010-04-11,3
5112304,0d35h1,Shadow Conspiracy,1997-01-31,2154540.0,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/02qfv5d"": ""Political thriller""}",['English Language'],['United States of America'],"['Thriller', 'Action', 'Political thriller']",1997,1997-01-31,Shadow Conspiracy,2312463.0,45000000.0,38153,1997-01-31,1
236122,01j8wk,Don't Say a Word,2001-09-24,100020092.0,113.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0c3351"": ""Suspense"", ""/m/09blyk"": ""Psychological thriller""}","['Italian Language', 'English Language']","['United States of America', 'Australia']","['Thriller', 'Crime Fiction', 'Suspense', 'Psychological thriller']",2001,2001-09-24,Don't Say a Word,55001642.0,50000000.0,12103,2001-09-28,2
9264265,02825kb,Forgetting Sarah Marshall,2008-03-10,105173115.0,111.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language"", ""/m/03pmt"": ""Hawaiian language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/04rlf"": ""Music"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}","['Japanese Language', 'German Language', 'English Language', 'Hawaiian language']",['United States of America'],"['Romantic comedy', 'Music', 'Romance Film', 'Drama', 'Comedy']",2008,2008-03-10,Forgetting Sarah Marshall,63172463.0,30000000.0,9870,2008-04-17,4
2337370,074rg9,The Specialist,1994-10-07,170362582.0,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/016wzw"": ""Peru""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/03btsm8"": ""Action/Adventure""}",['English Language'],"['United States of America', 'Peru']","['Crime Fiction', 'Thriller', 'Action', 'Action/Adventure']",1994,1994-10-07,The Specialist,57362582.0,45000000.0,2636,1994-10-07,1
12232008,02vwtd_,Year of the Gun,1991-11-01,1182273.0,111.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02qfv5d"": ""Political thriller"", ""/m/03mqtr"": ""Political drama""}",['English Language'],['United States of America'],"['Thriller', 'Mystery', 'Drama', 'Suspense', 'Political thriller', 'Political drama']",1991,1991-11-01,Year of the Gun,1182273.0,1182273.0,31922,1991-09-10,1
23576946,06w9jvy,The Collector,2009-07-31,9444018.0,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/0c3351"": ""Suspense""}",['English Language'],['United States of America'],"['Crime Fiction', 'Thriller', 'Horror', 'Slasher', 'Suspense']",2009,2009-07-31,The Collector,7712114.0,3400000.0,21407,2009-07-09,1
6878047,0gtxq9,The Return,2006-11-10,11992014.0,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/09blyk"": ""Psychological thriller"", ""/m/0fdjb"": ""Supernatural""}",['English Language'],['United States of America'],"['Thriller', 'Psychological thriller', 'Supernatural']",2006,2006-11-10,The Return,7749851.0,15000000.0,10093,2006-11-10,1
1881893,063drh,Monster-in-Law,2005-05-05,154749918.0,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",['English Language'],"['United States of America', 'Germany']","['Romantic comedy', 'Romance Film', 'Comedy']",2005,2005-05-05,Monster-in-Law,82931301.0,43000000.0,4379,2005-05-13,1
697113,033m2w,Big Trouble in Little China,1986-07-02,11100000.0,99.0,"{""/m/02h40lc"": ""English Language"", ""/m/012w70"": ""Cantonese""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action""}","['English Language', 'Cantonese']",['United States of America'],"['Fantasy Comedy', 'Adventure', 'Action Comedy', 'Martial Arts Film', 'Fantasy', 'Comedy', 'Romance Film', 'Action']",1986,1986-07-02,Big Trouble in Little China,11100000.0,25000000.0,6978,1986-05-30,2
2941852,08f40v,Ernest Goes to Camp,1987-05-22,23509382.0,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}",['English Language'],['United States of America'],"['Family Film', 'Comedy', 'Slapstick']",1987,1987-05-22,Ernest Goes to Camp,23509382.0,3000000.0,18935,1987-05-22,1
386476,0227ry,The Frisco Kid,1979-07-13,9346177.0,114.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/0hfjk"": ""Western"", ""/m/0556j8"": ""Buddy film"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3mzj"": ""Comedy Western""}",['English Language'],['United States of America'],"['Action/Adventure', 'Western', 'Buddy film', 'Comedy', 'Comedy Western']",1979,1979-07-13,The Frisco Kid,9346177.0,9200000.0,16972,1979-07-06,1
2439396,07d3fs,Nacho Libre,2006-06-16,99255460.0,92.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0556j8"": ""Buddy film"", ""/m/01hwc6"": ""Absurdism"", ""/m/01z02hx"": ""Sports"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/09q17"": ""Slapstick""}","['English Language', 'Spanish Language']",['United States of America'],"['Buddy film', 'Absurdism', 'Sports', 'Comedy', 'Family Film', 'Slapstick']",2006,2006-06-16,Nacho Libre,80197993.0,32000000.0,9353,2006-06-16,2
32002101,0h37n51,The Words,2012-01-27,11494838.0,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",['English Language'],['United States of America'],"['Thriller', 'Romance Film', 'Drama']",2012,2012-01-27,The Words,11494838.0,6000000.0,83686,2012-09-07,1
24854885,09gnwh5,You Will Meet a Tall Dark Stranger,2010-05-15,34275987.0,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/06mkj"": ""Spain""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/0219x_"": ""Indie"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",['English Language'],"['United States of America', 'Spain']","['Romantic comedy', 'Ensemble Film', 'Indie', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",2010,2010-05-15,You Will Meet a Tall Dark Stranger,3248246.0,22000000.0,38031,2010-05-23,1
